Date,Open,High,Low,Close,Adj Close,Volume
2017-02-09,3.820000,3.820000,3.700000,3.770000,3.770000,666500
2017-02-10,3.800000,4.030000,3.730000,3.930000,3.930000,970500
2017-02-13,3.970000,4.120000,3.950000,3.970000,3.970000,883700
2017-02-14,3.970000,4.180000,3.930000,4.060000,4.060000,773100
2017-02-15,4.080000,4.200000,4.060000,4.160000,4.160000,908400
2017-02-16,4.170000,4.190000,4.000000,4.150000,4.150000,326300
2017-02-17,4.140000,4.140000,3.910000,4.080000,4.080000,444900
2017-02-21,4.200000,4.290000,4.140000,4.240000,4.240000,501400
2017-02-22,4.260000,4.260000,4.080000,4.110000,4.110000,227800
2017-02-23,4.130000,4.140000,3.980000,4.080000,4.080000,251600
2017-02-24,4.070000,4.150000,3.990000,4.100000,4.100000,314400
2017-02-27,4.110000,4.170000,4.020000,4.100000,4.100000,270500
2017-02-28,4.110000,4.110000,3.910000,3.960000,3.960000,248800
2017-03-01,4.040000,4.160000,4.000000,4.140000,4.140000,557500
2017-03-02,4.170000,4.420000,4.170000,4.180000,4.180000,618400
2017-03-03,4.200000,4.270000,4.000000,4.060000,4.060000,331600
2017-03-06,3.980000,4.050000,3.890000,4.000000,4.000000,308400
2017-03-07,4.040000,4.040000,3.800000,3.870000,3.870000,560800
2017-03-08,3.890000,4.700000,3.870000,4.400000,4.400000,2122900
2017-03-09,4.400000,4.580000,4.310000,4.340000,4.340000,799500
2017-03-10,4.400000,4.490000,4.370000,4.450000,4.450000,347900
2017-03-13,4.480000,4.570000,4.350000,4.410000,4.410000,230300
2017-03-14,4.380000,4.400000,4.260000,4.350000,4.350000,192100
2017-03-15,4.350000,4.590000,4.350000,4.560000,4.560000,339100
2017-03-16,4.590000,4.600000,4.500000,4.570000,4.570000,222300
2017-03-17,4.600000,4.890000,4.560000,4.840000,4.840000,710900
2017-03-20,4.840000,4.850000,4.600000,4.630000,4.630000,391200
2017-03-21,4.660000,4.720000,4.420000,4.470000,4.470000,392000
2017-03-22,4.450000,4.510000,4.270000,4.360000,4.360000,239800
2017-03-23,4.310000,4.610000,4.280000,4.550000,4.550000,241900
2017-03-24,4.590000,4.680000,4.530000,4.590000,4.590000,204000
2017-03-27,4.530000,4.600000,4.390000,4.580000,4.580000,111200
2017-03-28,4.580000,4.690000,4.580000,4.620000,4.620000,176900
2017-03-29,4.630000,4.780000,4.620000,4.770000,4.770000,218500
2017-03-30,4.790000,4.820000,4.610000,4.730000,4.730000,186200
2017-03-31,4.750000,4.750000,4.640000,4.660000,4.660000,88900
2017-04-03,4.660000,4.740000,4.510000,4.570000,4.570000,129500
2017-04-04,4.590000,4.600000,4.380000,4.460000,4.460000,207300
2017-04-05,4.500000,4.610000,4.390000,4.450000,4.450000,277600
2017-04-06,4.390000,4.520000,4.210000,4.480000,4.480000,347900
2017-04-07,4.450000,4.470000,4.340000,4.470000,4.470000,152500
2017-04-10,4.400000,4.520000,4.300000,4.360000,4.360000,149400
2017-04-11,4.330000,4.450000,4.310000,4.390000,4.390000,122900
2017-04-12,4.310000,4.400000,4.300000,4.310000,4.310000,142600
2017-04-13,4.280000,4.360000,4.250000,4.260000,4.260000,128200
2017-04-17,4.250000,4.390000,4.250000,4.350000,4.350000,89800
2017-04-18,4.330000,4.390000,4.290000,4.360000,4.360000,67600
2017-04-19,4.350000,4.430000,4.280000,4.280000,4.280000,105800
2017-04-20,4.260000,4.450000,4.260000,4.370000,4.370000,112000
2017-04-21,4.390000,4.390000,4.250000,4.300000,4.300000,93800
2017-04-24,4.360000,4.550000,4.310000,4.500000,4.500000,244300
2017-04-25,4.500000,4.590000,4.350000,4.490000,4.490000,422600
2017-04-26,4.470000,4.480000,4.380000,4.440000,4.440000,96500
2017-04-27,4.450000,4.770000,4.430000,4.670000,4.670000,687500
2017-04-28,4.750000,4.930000,4.520000,4.890000,4.890000,957700
2017-05-01,4.940000,5.150000,4.900000,5.090000,5.090000,972700
2017-05-02,5.110000,5.330000,4.970000,5.230000,5.230000,870800
2017-05-03,5.230000,5.290000,5.070000,5.090000,5.090000,298400
2017-05-04,5.070000,5.500000,5.060000,5.460000,5.460000,727400
2017-05-05,5.500000,5.610000,5.310000,5.590000,5.590000,388400
2017-05-08,5.610000,5.730000,5.450000,5.490000,5.490000,475700
2017-05-09,5.450000,5.600000,5.360000,5.490000,5.490000,487400
2017-05-10,5.490000,5.660000,5.490000,5.590000,5.590000,450000
2017-05-11,5.560000,6.000000,5.550000,5.880000,5.880000,748900
2017-05-12,5.950000,6.000000,5.780000,5.850000,5.850000,533100
2017-05-15,5.950000,6.180000,5.890000,6.080000,6.080000,780400
2017-05-16,6.150000,6.220000,5.920000,5.990000,5.990000,572600
2017-05-17,5.880000,5.930000,5.260000,5.460000,5.460000,1013200
2017-05-18,5.430000,6.020000,5.430000,5.880000,5.880000,773200
2017-05-19,5.870000,5.870000,5.270000,5.480000,5.480000,1906500
2017-05-22,5.470000,5.470000,5.270000,5.350000,5.350000,831200
2017-05-23,5.270000,5.370000,5.150000,5.280000,5.280000,554800
2017-05-24,5.270000,5.270000,4.770000,4.910000,4.910000,1152300
2017-05-25,4.900000,5.200000,4.860000,5.060000,5.060000,516600
2017-05-26,5.070000,5.100000,4.910000,4.960000,4.960000,339100
2017-05-30,5.000000,5.000000,4.810000,4.880000,4.880000,457400
2017-05-31,4.920000,4.990000,4.550000,4.960000,4.960000,603100
2017-06-01,5.000000,5.040000,4.840000,4.920000,4.920000,392900
2017-06-02,4.920000,5.000000,4.770000,4.970000,4.970000,631600
2017-06-05,5.000000,5.140000,4.920000,5.060000,5.060000,475000
2017-06-06,5.110000,5.230000,5.040000,5.120000,5.120000,422900
2017-06-07,5.120000,5.160000,4.950000,5.000000,5.000000,405700
2017-06-08,5.050000,5.170000,4.940000,5.160000,5.160000,391200
2017-06-09,5.130000,5.160000,4.730000,4.850000,4.850000,748600
2017-06-12,4.740000,4.850000,4.620000,4.820000,4.820000,381300
2017-06-13,4.850000,4.900000,4.620000,4.770000,4.770000,300100
2017-06-14,4.780000,4.830000,4.620000,4.770000,4.770000,264500
2017-06-15,4.690000,4.800000,4.630000,4.660000,4.660000,169800
2017-06-16,4.630000,4.750000,4.560000,4.660000,4.660000,268800
2017-06-19,4.710000,4.720000,4.560000,4.680000,4.680000,224100
2017-06-20,4.680000,4.800000,4.660000,4.720000,4.720000,308000
2017-06-21,4.720000,4.790000,4.700000,4.700000,4.700000,149100
2017-06-22,4.700000,4.750000,4.570000,4.570000,4.570000,241200
2017-06-23,4.560000,4.750000,4.510000,4.750000,4.750000,3120200
2017-06-26,4.680000,4.790000,4.600000,4.690000,4.690000,291000
2017-06-27,4.660000,4.690000,4.410000,4.490000,4.490000,365000
2017-06-28,4.530000,4.590000,4.450000,4.570000,4.570000,277000
2017-06-29,4.580000,4.590000,4.430000,4.520000,4.520000,270000
2017-06-30,4.520000,4.670000,4.470000,4.590000,4.590000,250200
2017-07-03,4.620000,4.620000,4.450000,4.560000,4.560000,143300
2017-07-05,4.570000,4.840000,4.540000,4.780000,4.780000,201200
2017-07-06,4.770000,4.790000,4.600000,4.640000,4.640000,183700
2017-07-07,4.680000,4.810000,4.650000,4.780000,4.780000,112500
2017-07-10,4.780000,4.890000,4.740000,4.850000,4.850000,192700
2017-07-11,4.820000,4.860000,4.730000,4.830000,4.830000,180900
2017-07-12,4.850000,5.080000,4.850000,5.050000,5.050000,378100
2017-07-13,5.060000,5.070000,4.950000,5.040000,5.040000,156600
2017-07-14,5.050000,5.050000,4.900000,4.980000,4.980000,200600
2017-07-17,4.980000,5.010000,4.820000,4.880000,4.880000,210800
2017-07-18,4.880000,4.880000,4.800000,4.860000,4.860000,139300
2017-07-19,4.860000,4.970000,4.850000,4.930000,4.930000,94400
2017-07-20,4.930000,4.960000,4.790000,4.950000,4.950000,139200
2017-07-21,4.960000,5.110000,4.850000,5.070000,5.070000,275400
2017-07-24,5.120000,5.150000,4.990000,5.040000,5.040000,201500
2017-07-25,5.030000,5.100000,4.850000,4.870000,4.870000,190200
2017-07-26,4.920000,5.030000,4.870000,5.010000,5.010000,185400
2017-07-27,5.050000,5.050000,4.710000,4.810000,4.810000,227500
2017-07-28,4.770000,4.880000,4.770000,4.790000,4.790000,117700
2017-07-31,4.740000,4.790000,4.590000,4.640000,4.640000,166500
2017-08-01,4.670000,4.830000,4.650000,4.790000,4.790000,315500
2017-08-02,4.810000,4.810000,4.410000,4.550000,4.550000,564300
2017-08-03,4.570000,4.660000,4.480000,4.520000,4.520000,208800
2017-08-04,4.550000,4.650000,4.520000,4.600000,4.600000,158300
2017-08-07,4.610000,4.880000,4.580000,4.860000,4.860000,234000
2017-08-08,4.850000,4.910000,4.680000,4.720000,4.720000,384600
2017-08-09,4.910000,5.100000,4.550000,4.730000,4.730000,630100
2017-08-10,4.700000,4.820000,4.400000,4.430000,4.430000,502900
2017-08-11,4.420000,4.520000,4.300000,4.410000,4.410000,330500
2017-08-14,4.460000,4.560000,4.370000,4.500000,4.500000,300800
2017-08-15,4.530000,4.570000,4.400000,4.410000,4.410000,123100
2017-08-16,4.420000,4.420000,4.240000,4.340000,4.340000,167000
2017-08-17,4.350000,4.350000,4.050000,4.130000,4.130000,510700
2017-08-18,4.100000,4.390000,4.100000,4.370000,4.370000,424800
2017-08-21,4.370000,4.370000,4.170000,4.290000,4.290000,186200
2017-08-22,4.320000,4.350000,4.260000,4.310000,4.310000,94600
2017-08-23,4.250000,4.350000,4.230000,4.300000,4.300000,125000
2017-08-24,4.310000,4.370000,4.300000,4.350000,4.350000,101100
2017-08-25,4.370000,4.370000,4.230000,4.250000,4.250000,129700
2017-08-28,4.280000,4.450000,4.220000,4.410000,4.410000,294100
2017-08-29,4.360000,4.640000,4.330000,4.620000,4.620000,448000
2017-08-30,4.610000,4.820000,4.560000,4.780000,4.780000,438000
2017-08-31,4.800000,4.890000,4.670000,4.800000,4.800000,378500
2017-09-01,4.750000,4.840000,4.560000,4.610000,4.610000,290200
2017-09-05,4.560000,4.680000,4.460000,4.630000,4.630000,294700
2017-09-06,4.630000,4.700000,4.560000,4.610000,4.610000,205300
2017-09-07,4.600000,4.690000,4.560000,4.650000,4.650000,169400
2017-09-08,4.650000,4.650000,4.510000,4.520000,4.520000,108100
2017-09-11,4.570000,4.690000,4.570000,4.660000,4.660000,176600
2017-09-12,4.670000,4.710000,4.580000,4.600000,4.600000,139500
2017-09-13,4.620000,4.780000,4.580000,4.590000,4.590000,262600
2017-09-14,4.580000,5.080000,4.580000,5.070000,5.070000,602000
2017-09-15,5.030000,5.030000,4.740000,4.780000,4.780000,974000
2017-09-18,4.810000,5.060000,4.810000,5.010000,5.010000,487700
2017-09-19,5.040000,5.150000,4.900000,4.970000,4.970000,385200
2017-09-20,4.950000,4.990000,4.720000,4.790000,4.790000,172000
2017-09-21,4.780000,4.830000,4.690000,4.760000,4.760000,173700
2017-09-22,4.740000,4.810000,4.720000,4.770000,4.770000,93800
2017-09-25,4.760000,4.790000,4.520000,4.560000,4.560000,195300
2017-09-26,4.630000,4.750000,4.570000,4.730000,4.730000,199500
2017-09-27,4.780000,4.950000,4.710000,4.880000,4.880000,223300
2017-09-28,4.880000,4.970000,4.850000,4.900000,4.900000,138200
2017-09-29,4.910000,4.960000,4.580000,4.710000,4.710000,366300
2017-10-02,4.750000,5.130000,4.750000,5.060000,5.060000,386400
2017-10-03,5.060000,5.430000,4.970000,5.400000,5.400000,1453800
2017-10-04,5.300000,5.490000,5.010000,5.130000,5.130000,726700
2017-10-05,5.120000,5.260000,5.060000,5.250000,5.250000,230800
2017-10-06,5.230000,5.290000,5.120000,5.190000,5.190000,150800
2017-10-09,5.200000,5.280000,5.170000,5.230000,5.230000,170100
2017-10-10,5.280000,5.290000,5.170000,5.220000,5.220000,128600
2017-10-11,5.250000,5.370000,5.230000,5.260000,5.260000,141600
2017-10-12,5.260000,5.340000,5.230000,5.250000,5.250000,164300
2017-10-13,5.330000,5.330000,5.120000,5.230000,5.230000,190800
2017-10-16,5.260000,5.430000,5.080000,5.390000,5.390000,566500
2017-10-17,5.380000,5.730000,5.380000,5.650000,5.650000,949900
2017-10-18,5.700000,5.730000,5.500000,5.600000,5.600000,285000
2017-10-19,5.540000,5.560000,5.360000,5.470000,5.470000,163800
2017-10-20,5.530000,5.550000,5.400000,5.420000,5.420000,121300
2017-10-23,5.400000,5.450000,5.310000,5.360000,5.360000,179300
2017-10-24,5.440000,5.540000,5.150000,5.370000,5.370000,322000
2017-10-25,5.400000,5.580000,5.280000,5.420000,5.420000,331300
2017-10-26,5.430000,5.480000,5.280000,5.410000,5.410000,220700
2017-10-27,5.470000,5.680000,5.470000,5.560000,5.560000,290200
2017-10-30,5.530000,5.600000,5.460000,5.520000,5.520000,181100
2017-10-31,5.530000,5.610000,5.530000,5.590000,5.590000,161600
2017-11-01,5.580000,5.580000,5.440000,5.540000,5.540000,215400
2017-11-02,5.530000,5.580000,5.400000,5.420000,5.420000,202700
2017-11-03,5.420000,5.500000,5.380000,5.470000,5.470000,166400
2017-11-06,5.460000,5.560000,5.310000,5.540000,5.540000,209500
2017-11-07,5.520000,5.600000,5.400000,5.500000,5.500000,250700
2017-11-08,5.900000,6.100000,5.750000,5.840000,5.840000,1240900
2017-11-09,5.700000,5.820000,5.510000,5.720000,5.720000,598400
2017-11-10,5.710000,5.860000,5.660000,5.720000,5.720000,398100
2017-11-13,5.680000,5.760000,5.560000,5.650000,5.650000,430200
2017-11-14,5.580000,5.660000,5.460000,5.520000,5.520000,250100
2017-11-15,5.450000,5.540000,5.340000,5.380000,5.380000,344300
2017-11-16,5.420000,5.670000,5.310000,5.650000,5.650000,682400
2017-11-17,5.660000,5.660000,5.530000,5.590000,5.590000,372100
2017-11-20,5.600000,5.840000,5.600000,5.630000,5.630000,471500
2017-11-21,5.660000,6.040000,5.610000,6.010000,6.010000,726500
2017-11-22,6.000000,6.100000,5.900000,5.970000,5.970000,337300
2017-11-24,5.900000,6.040000,5.680000,5.850000,5.850000,303900
2017-11-27,5.750000,6.180000,5.730000,6.050000,6.050000,502800
2017-11-28,5.900000,6.130000,5.900000,6.060000,6.060000,427100
2017-11-29,6.100000,6.140000,5.620000,5.660000,5.660000,493500
2017-11-30,5.700000,5.830000,5.620000,5.750000,5.750000,326300
2017-12-01,5.700000,5.720000,5.410000,5.710000,5.710000,331900
2017-12-04,5.780000,5.800000,5.280000,5.350000,5.350000,423500
2017-12-05,5.320000,5.550000,5.300000,5.390000,5.390000,292800
2017-12-06,5.390000,5.430000,5.320000,5.340000,5.340000,152500
2017-12-07,5.390000,5.510000,5.330000,5.390000,5.390000,225600
2017-12-08,5.450000,5.490000,5.270000,5.300000,5.300000,231600
2017-12-11,5.320000,5.450000,5.290000,5.450000,5.450000,199900
2017-12-12,5.420000,5.600000,5.390000,5.590000,5.590000,263900
2017-12-13,5.610000,5.750000,5.610000,5.610000,5.610000,243600
2017-12-14,5.610000,5.670000,5.490000,5.510000,5.510000,193400
2017-12-15,5.530000,6.080000,5.520000,6.020000,6.020000,1090800
2017-12-18,6.030000,6.510000,6.030000,6.350000,6.350000,1177100
2017-12-19,6.340000,6.530000,6.140000,6.160000,6.160000,454700
2017-12-20,6.190000,6.370000,6.160000,6.330000,6.330000,243500
2017-12-21,6.350000,6.470000,6.300000,6.410000,6.410000,480300
2017-12-22,6.400000,6.520000,6.290000,6.450000,6.450000,281700
2017-12-26,6.390000,6.580000,6.350000,6.530000,6.530000,228600
2017-12-27,6.560000,6.730000,6.430000,6.480000,6.480000,361100
2017-12-28,6.500000,6.570000,6.440000,6.470000,6.470000,160300
2017-12-29,6.460000,6.510000,6.310000,6.330000,6.330000,189900
2018-01-02,6.400000,6.620000,6.320000,6.600000,6.600000,346700
2018-01-03,6.650000,6.690000,6.470000,6.580000,6.580000,286000
2018-01-04,6.580000,6.860000,6.560000,6.740000,6.740000,367300
2018-01-05,6.790000,6.850000,6.650000,6.760000,6.760000,240100
2018-01-08,6.770000,6.830000,6.590000,6.820000,6.820000,242300
2018-01-09,6.810000,6.810000,6.470000,6.550000,6.550000,311100
2018-01-10,6.500000,6.530000,6.400000,6.490000,6.490000,145700
2018-01-11,6.660000,7.050000,6.650000,6.930000,6.930000,751100
2018-01-12,6.950000,6.950000,6.650000,6.660000,6.660000,381000
2018-01-16,6.720000,6.880000,6.530000,6.610000,6.610000,292700
2018-01-17,6.690000,6.750000,6.560000,6.730000,6.730000,158900
2018-01-18,6.720000,6.790000,6.660000,6.680000,6.680000,155100
2018-01-19,6.680000,6.730000,6.600000,6.670000,6.670000,106800
2018-01-22,6.630000,6.710000,6.570000,6.640000,6.640000,152100
2018-01-23,6.640000,6.650000,6.380000,6.440000,6.440000,311200
2018-01-24,6.470000,6.490000,6.250000,6.270000,6.270000,343200
2018-01-25,6.280000,6.350000,6.130000,6.190000,6.190000,247300
2018-01-26,6.180000,6.280000,6.170000,6.220000,6.220000,164600
2018-01-29,6.200000,6.240000,6.030000,6.180000,6.180000,253100
2018-01-30,6.110000,6.220000,6.080000,6.090000,6.090000,210500
2018-01-31,6.150000,6.220000,5.910000,6.090000,6.090000,398800
2018-02-01,6.010000,6.210000,5.990000,6.050000,6.050000,159500
2018-02-02,6.020000,6.020000,5.760000,5.830000,5.830000,323400
2018-02-05,5.760000,5.770000,5.490000,5.540000,5.540000,391800
2018-02-06,5.450000,5.710000,5.390000,5.660000,5.660000,329000
2018-02-07,5.630000,5.630000,5.480000,5.540000,5.540000,203500
2018-02-08,5.550000,5.550000,5.270000,5.270000,5.270000,408600
2018-02-09,5.370000,5.480000,5.270000,5.360000,5.360000,442100
2018-02-12,5.400000,5.400000,4.980000,5.010000,5.010000,614100
2018-02-13,4.960000,5.320000,4.960000,5.290000,5.290000,443700
2018-02-14,5.250000,5.430000,5.220000,5.320000,5.320000,281400
2018-02-15,5.340000,5.370000,5.050000,5.350000,5.350000,407100
2018-02-16,4.500000,4.920000,4.150000,4.510000,4.510000,2307600
2018-02-20,4.440000,4.440000,4.250000,4.250000,4.250000,775300
2018-02-21,4.270000,4.280000,4.060000,4.100000,4.100000,616400
2018-02-22,4.100000,4.340000,4.070000,4.220000,4.220000,524800
2018-02-23,4.330000,4.330000,4.160000,4.190000,4.190000,280400
2018-02-26,4.390000,4.710000,4.310000,4.690000,4.690000,700400
2018-02-27,4.670000,4.690000,4.340000,4.350000,4.350000,435300
2018-02-28,4.370000,4.460000,4.250000,4.400000,4.400000,336600
2018-03-01,4.400000,4.480000,4.290000,4.410000,4.410000,390100
2018-03-02,4.360000,4.490000,4.310000,4.430000,4.430000,316100
2018-03-05,4.400000,4.480000,4.380000,4.400000,4.400000,226300
2018-03-06,4.410000,4.490000,4.370000,4.470000,4.470000,240300
2018-03-07,4.420000,4.570000,4.390000,4.550000,4.550000,214100
2018-03-08,4.550000,4.580000,4.470000,4.480000,4.480000,171500
2018-03-09,4.540000,4.700000,4.500000,4.660000,4.660000,193100
2018-03-12,4.660000,4.730000,4.530000,4.570000,4.570000,256400
2018-03-13,4.580000,4.620000,4.500000,4.570000,4.570000,273200
2018-03-14,4.600000,4.600000,4.390000,4.430000,4.430000,303200
2018-03-15,4.430000,4.460000,4.370000,4.410000,4.410000,191400
2018-03-16,4.400000,4.430000,4.280000,4.290000,4.290000,468300
2018-03-19,4.250000,4.500000,4.210000,4.480000,4.480000,321800
2018-03-20,4.490000,4.570000,4.370000,4.410000,4.410000,199700
2018-03-21,4.410000,4.470000,4.270000,4.300000,4.300000,375500
2018-03-22,4.240000,4.340000,4.190000,4.190000,4.190000,208400
